Flight Time	 ECEF-X-POS	 ECEF-Y-POS	 ECEF-Z-POS	 ECEF-X-VEL	 ECEF-Y-VEL	 ECEF-Z-VEL	 Lat	 Long	 Alt	 rV Sample Number	 SVs Used	 SNR 1	 SNR 2	 SNR 3	 SNR 4	 SNR 5	 SNR 6	 SNR 7	 SNR 8	 SNR 9	 SNR 10	 SNR 11	 SNR 12	 SNR 13	 SNR 14	 SNR 15	 SNR 16	 SNR 17	 SNR 18	 SNR 19	 SNR 20	 SNR 21	 SNR 22	 SNR 23	 SNR 24	 SNR 25	 SNR 26	 SNR 27	 SNR 28	 SNR 29	 SNR 30	 SNR 31	 SNR 32	 SNR 133	 SNR 135	 SNR 138	 GPS Time (mSec of week)	 
104.9	-2293739.774	-1467863.371	5940420.168	-188.8155	-194.0053	1924.6257	65.513923	-147.383062	174.413712	38900	13	0	43	0	47	43	42	0	0	46	0	0	45	0	0	0	43	0	0	0	41	41	0	46	0	43	47	0	0	44	0	46	0	0	0	0	373922900	 
104.95	-2293749.221	-1467873.048	5940516.373	-188.647	-193.8482	1924.1804	65.514166	-147.382998	174.506724	38901	13	0	43	0	47	44	42	0	0	46	0	0	45	0	0	0	43	0	0	0	41	41	0	46	0	43	47	0	0	44	0	46	0	0	0	0	373922950	 
105	-2293758.667	-1467882.75	5940612.578	-188.5151	-193.7694	1923.8225	65.51441	-147.382933	174.599742	38902	13	0	43	0	47	44	42	0	0	46	0	0	45	0	0	0	43	0	0	0	41	41	0	46	0	43	47	0	0	44	0	46	0	0	0	0	373923000	 
105.05	-2293768.062	-1467892.427	5940708.757	-188.3242	-193.6482	1923.3744	65.514653	-147.382868	174.692713	38903	13	0	43	0	47	44	42	0	0	46	0	0	45	0	0	0	43	0	0	0	41	41	0	46	0	43	48	0	0	44	0	47	0	0	0	0	373923050	 
105.1	-2293777.483	-1467902.104	5940804.911	-188.1704	-193.545	1922.9698	65.514897	-147.382804	174.78567	38904	13	0	43	0	47	44	42	0	0	46	0	0	45	0	0	0	43	0	0	0	41	41	0	46	0	43	48	0	0	44	0	47	0	0	0	0	373923100	 
105.15	-2293786.904	-1467911.78	5940901.064	-188.0044	-193.4357	1922.5448	65.51514	-147.382739	174.878627	38905	13	0	43	0	47	44	42	0	0	44	0	0	45	0	0	0	43	0	0	0	41	41	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923150	 
105.2	-2293796.299	-1467921.457	5940997.167	-187.8447	-193.3457	1922.1058	65.515383	-147.382674	174.971529	38906	13	0	44	0	47	44	42	0	0	44	0	0	45	0	0	0	43	0	0	0	42	41	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923200	 
105.25	-2293805.669	-1467931.134	5941093.243	-187.6762	-193.2063	1921.6302	65.515627	-147.382609	175.064399	38907	13	0	44	0	46	44	42	0	0	44	0	0	45	0	0	0	43	0	0	0	42	41	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923250	 
105.3	-2293815.064	-1467940.785	5941189.346	-187.5276	-193.1435	1921.2903	65.51587	-147.382544	175.157295	38908	13	0	44	0	46	44	42	0	0	44	0	0	45	0	0	0	43	0	0	0	42	41	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923300	 
105.35	-2293824.434	-1467950.437	5941285.397	-187.3811	-193.0161	1920.8717	65.516114	-147.38248	175.250135	38909	13	0	44	0	46	44	42	0	0	44	0	0	45	0	0	0	43	0	0	0	42	41	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923350	 
105.4	-2293833.803	-1467960.087	5941381.423	-187.2274	-192.9312	1920.4311	65.516357	-147.382415	175.342953	38910	13	0	44	0	46	44	42	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923400	 
105.45	-2293843.147	-1467969.739	5941477.422	-187.0578	-192.8102	1920.0026	65.516601	-147.38235	175.435738	38911	13	0	44	0	46	44	42	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923450	 
105.5	-2293852.491	-1467979.365	5941573.422	-186.8823	-192.6819	1919.5685	65.516844	-147.382285	175.528518	38912	13	0	44	0	46	45	42	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923500	 
105.55	-2293861.835	-1467988.989	5941669.397	-186.7156	-192.6014	1919.1632	65.517088	-147.382221	175.621275	38913	13	0	44	0	46	45	42	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	48	0	0	45	0	47	0	0	0	0	373923550	 
105.6	-2293871.179	-1467998.641	5941765.346	-186.5741	-192.5011	1918.6956	65.517331	-147.382155	175.714014	38914	13	0	44	0	46	45	42	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	45	0	0	45	0	47	0	0	0	0	373923600	 
105.65	-2293880.498	-1468008.241	5941861.269	-186.4058	-192.4045	1918.3298	65.517574	-147.382091	175.806709	38915	13	0	44	0	46	45	42	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	45	0	0	45	0	47	0	0	0	0	373923650	 
105.7	-2293889.816	-1468017.868	5941957.166	-186.2014	-192.2809	1917.879	65.517818	-147.382026	175.899388	38916	13	0	44	0	46	45	43	0	0	44	0	0	46	0	0	0	42	0	0	0	42	40	0	46	0	43	45	0	0	45	0	47	0	0	0	0	373923700	 
105.75	-2293899.109	-1468027.466	5942053.064	-186.0687	-192.1591	1917.4471	65.518061	-147.381961	175.992051	38917	13	0	43	0	46	45	43	0	0	44	0	0	46	0	0	0	42	0	0	0	41	40	0	46	0	43	45	0	0	45	0	47	0	0	0	0	373923750	 
105.8	-2293908.427	-1468037.092	5942148.911	-185.9354	-192.0851	1917.0681	65.518304	-147.381896	176.084683	38918	13	0	43	0	45	45	43	0	0	44	0	0	46	0	0	0	42	0	0	0	41	40	0	46	0	43	45	0	0	45	0	47	0	0	0	0	373923800	 
105.85	-2293917.72	-1468046.693	5942244.757	-185.7406	-191.9715	1916.5993	65.518548	-147.381832	176.177301	38919	13	0	43	0	45	45	43	0	0	44	0	0	46	0	0	0	42	0	0	0	41	40	0	46	0	42	45	0	0	45	0	47	0	0	0	0	373923850	 
105.9	-2293927.013	-1468056.293	5942340.578	-185.5958	-191.8514	1916.1633	65.518791	-147.381767	176.269895	38920	13	0	43	0	45	45	43	0	0	44	0	0	46	0	0	0	42	0	0	0	41	40	0	46	0	42	45	0	0	45	0	47	0	0	0	0	373923900	 
105.95	-2293936.28	-1468065.866	5942436.373	-185.428	-191.7719	1915.7465	65.519035	-147.381702	176.362451	38921	13	0	43	0	45	45	43	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	46	0	42	45	0	0	45	0	47	0	0	0	0	373923950	 
106	-2293945.547	-1468075.467	5942532.168	-185.2829	-191.6735	1915.3871	65.519278	-147.381637	176.455013	38922	13	0	43	0	45	45	43	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	46	0	42	45	0	0	45	0	47	0	0	0	0	373924000	 
106.05	-2293954.814	-1468085.042	5942627.912	-185.1054	-191.5662	1914.9452	65.519521	-147.381573	176.547523	38923	13	0	43	0	45	45	43	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	46	0	42	45	0	0	45	0	47	0	0	0	0	373924050	 
106.1	-2293964.056	-1468094.616	5942723.656	-184.9553	-191.4615	1914.4958	65.519765	-147.381508	176.640024	38924	13	0	43	0	45	45	43	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	46	0	42	45	0	0	45	0	47	0	0	0	0	373924100	 
106.15	-2293973.298	-1468104.19	5942819.349	-184.7763	-191.3412	1914.0907	65.520008	-147.381443	176.732479	38925	13	0	43	0	45	45	43	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	46	0	42	47	0	0	45	0	46	0	0	0	0	373924150	 
106.2	-2293982.539	-1468113.765	5942915.042	-184.6391	-191.2423	1913.6746	65.520251	-147.381378	176.824934	38926	13	0	43	0	45	45	43	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	44	0	42	47	0	0	45	0	46	0	0	0	0	373924200	 
106.25	-2293991.755	-1468123.314	5943010.709	-184.4857	-191.135	1913.2036	65.520494	-147.381314	176.917351	38927	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	44	0	42	47	0	0	45	0	46	0	0	0	0	373924250	 
106.3	-2294000.997	-1468132.862	5943106.376	-184.3172	-191.0274	1912.8431	65.520738	-147.381249	177.009776	38928	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	44	0	42	47	0	0	45	0	46	0	0	0	0	373924300	 
106.35	-2294010.187	-1468142.411	5943201.992	-184.1418	-190.9119	1912.3439	65.520981	-147.381184	177.102138	38929	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	44	0	42	47	0	0	45	0	46	0	0	0	0	373924350	 
106.4	-2294019.403	-1468151.96	5943297.608	-183.9888	-190.8235	1911.9694	65.521224	-147.38112	177.194509	38930	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	44	0	43	47	0	0	45	0	46	0	0	0	0	373924400	 
106.45	-2294028.594	-1468161.509	5943393.198	-183.8276	-190.7015	1911.5118	65.521468	-147.381055	177.286847	38931	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	41	0	0	0	41	41	0	44	0	43	47	0	0	45	0	46	0	0	0	0	373924450	 
106.5	-2294037.784	-1468171.031	5943488.763	-183.6521	-190.5932	1911.0965	65.521711	-147.38099	177.379157	38932	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	46	0	0	0	0	373924500	 
106.55	-2294046.974	-1468180.555	5943584.303	-183.5101	-190.4831	1910.6951	65.521954	-147.380926	177.471444	38933	13	0	43	0	45	45	44	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	46	0	0	0	0	373924550	 
106.6	-2294056.139	-1468190.079	5943679.842	-183.3434	-190.3944	1910.2643	65.522197	-147.380861	177.563721	38934	13	0	43	0	45	44	44	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	46	0	0	0	0	373924600	 
106.65	-2294065.304	-1468199.601	5943775.33	-183.1829	-190.2799	1909.8459	65.522441	-147.380796	177.655952	38935	13	0	43	0	45	44	44	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	46	0	0	0	0	373924650	 
106.7	-2294074.469	-1468209.099	5943870.818	-183.0407	-190.1908	1909.4375	65.522684	-147.380732	177.748178	38936	13	0	43	0	45	44	44	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	47	0	0	0	0	373924700	 
106.75	-2294083.608	-1468218.622	5943966.28	-182.874	-190.0712	1908.9746	65.522927	-147.380667	177.840377	38937	13	0	43	0	45	44	44	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	47	0	0	0	0	373924750	 
106.8	-2294092.747	-1468228.12	5944061.717	-182.7137	-189.98	1908.6183	65.52317	-147.380602	177.932547	38938	13	0	43	0	45	44	45	0	0	43	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	47	0	0	45	0	47	0	0	0	0	373924800	 
106.85	-2294101.861	-1468237.617	5944157.128	-182.5394	-189.8523	1908.1564	65.523414	-147.380537	178.024685	38939	13	0	43	0	45	44	45	0	0	43	0	0	47	0	0	0	42	0	0	0	42	41	0	44	0	43	47	0	0	45	0	47	0	0	0	0	373924850	 
106.9	-2294111	-1468247.115	5944252.539	-182.3712	-189.7683	1907.731	65.523657	-147.380472	178.116833	38940	13	0	43	0	46	44	45	0	0	43	0	0	47	0	0	0	42	0	0	0	42	41	0	44	0	43	47	0	0	45	0	47	0	0	0	0	373924900	 
106.95	-2294120.114	-1468256.586	5944347.899	-182.1974	-189.6676	1907.3012	65.5239	-147.380408	178.208919	38941	13	0	43	0	46	44	45	0	0	43	0	0	47	0	0	0	42	0	0	0	42	41	0	44	0	45	47	0	0	45	0	47	0	0	0	0	373924950	 
107	-2294129.227	-1468266.058	5944443.259	-182.0573	-189.5504	1906.8628	65.524143	-147.380343	178.301005	38942	13	0	43	0	46	44	45	0	0	43	0	0	47	0	0	0	42	0	0	0	42	41	0	44	0	45	47	0	0	45	0	47	0	0	0	0	373925000	 
107.05	-2294138.315	-1468275.556	5944538.594	-181.8797	-189.4595	1906.4587	65.524386	-147.380278	178.393065	38943	13	0	43	0	46	44	45	0	0	43	0	0	46	0	0	0	42	0	0	0	42	41	0	44	0	45	47	0	0	45	0	47	0	0	0	0	373925050	 
107.1	-2294147.403	-1468285.028	5944633.903	-181.727	-189.3436	1906.0633	65.52463	-147.380213	178.485096	38944	13	0	43	0	46	44	45	0	0	43	0	0	46	0	0	0	42	0	0	0	42	41	0	44	0	45	47	0	0	45	0	47	0	0	0	0	373925100	 
107.15	-2294156.491	-1468294.476	5944729.186	-181.5582	-189.2402	1905.6099	65.524873	-147.380149	178.577098	38945	13	0	43	0	46	43	45	0	0	43	0	0	46	0	0	0	42	0	0	0	42	41	0	44	0	45	47	0	0	45	0	47	0	0	0	0	373925150	 
107.2	-2294165.554	-1468303.946	5944824.469	-181.3901	-189.1286	1905.1979	65.525116	-147.380084	178.669097	38946	13	0	43	0	46	43	45	0	0	43	0	0	46	0	0	0	42	0	0	0	42	41	0	44	0	45	47	0	0	45	0	47	0	0	0	0	373925200	 
107.25	-2294174.642	-1468313.394	5944919.701	-181.2301	-189.039	1904.7735	65.525359	-147.38002	178.761053	38947	13	0	43	0	46	43	45	0	0	43	0	0	46	0	0	0	42	0	0	0	42	41	0	44	0	45	46	0	0	45	0	46	0	0	0	0	373925250	 
107.3	-2294183.704	-1468322.839	5945014.933	-181.0877	-188.9089	1904.3141	65.525602	-147.379955	178.853	38948	13	0	43	0	46	43	45	0	0	43	0	0	46	0	0	0	42	0	0	0	42	41	0	45	0	45	46	0	0	45	0	46	0	0	0	0	373925300	 
107.35	-2294192.741	-1468332.286	5945110.139	-180.9219	-188.8095	1903.9102	65.525845	-147.37989	178.944915	38949	13	0	43	0	46	43	45	0	0	44	0	0	46	0	0	0	42	0	0	0	42	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925350	 
107.4	-2294201.778	-1468341.733	5945205.32	-180.7627	-188.7046	1903.4926	65.526089	-147.379825	179.036806	38950	13	0	44	0	46	43	45	0	0	44	0	0	46	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925400	 
107.45	-2294210.814	-1468351.153	5945300.501	-180.6133	-188.6144	1903.0663	65.526332	-147.379761	179.128692	38951	13	0	44	0	45	43	45	0	0	44	0	0	46	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925450	 
107.5	-2294219.851	-1468360.6	5945395.631	-180.4404	-188.4985	1902.6497	65.526575	-147.379696	179.220537	38952	13	0	44	0	45	43	45	0	0	44	0	0	46	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925500	 
107.55	-2294228.862	-1468370.021	5945490.76	-180.2713	-188.3786	1902.1997	65.526818	-147.379631	179.312368	38953	13	0	44	0	45	43	45	0	0	44	0	0	46	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925550	 
107.6	-2294237.874	-1468379.415	5945585.864	-180.1112	-188.2904	1901.7639	65.527061	-147.379567	179.40417	38954	13	0	44	0	45	43	45	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925600	 
107.65	-2294246.885	-1468388.836	5945680.943	-179.9622	-188.1756	1901.3628	65.527304	-147.379502	179.495954	38955	13	0	44	0	45	43	45	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925650	 
107.7	-2294255.87	-1468398.258	5945775.996	-179.7909	-188.0887	1900.9673	65.527547	-147.379437	179.587707	38956	13	0	44	0	45	47	45	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925700	 
107.75	-2294264.856	-1468407.652	5945871.023	-179.6492	-187.9731	1900.4762	65.52779	-147.379373	179.67943	38957	13	0	44	0	45	47	45	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925750	 
107.8	-2294273.842	-1468417.048	5945966.05	-179.4638	-187.8705	1900.0773	65.528033	-147.379308	179.771153	38958	13	0	44	0	45	47	45	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	45	0	45	46	0	0	46	0	46	0	0	0	0	373925800	 
107.85	-2294282.802	-1468426.443	5946061.026	-179.3235	-187.7739	1899.698	65.528277	-147.379243	179.862821	38959	13	0	44	0	45	47	45	0	0	44	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	45	46	0	0	46	0	46	0	0	0	0	373925850	 
107.9	-2294291.762	-1468435.813	5946156.002	-179.1494	-187.66	1899.2323	65.52852	-147.379179	179.954484	38960	13	0	44	0	45	47	44	0	0	45	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	45	46	0	0	46	0	46	0	0	0	0	373925900	 
107.95	-2294300.722	-1468445.208	5946250.952	-179.0181	-187.5545	1898.8034	65.528763	-147.379114	180.046129	38961	13	0	45	0	45	47	44	0	0	45	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	45	46	0	0	46	0	46	0	0	0	0	373925950	 
108	-2294309.682	-1468454.577	5946345.877	-178.8359	-187.4663	1898.3765	65.529006	-147.37905	180.137745	38962	13	0	45	0	45	47	44	0	0	45	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	45	46	0	0	46	0	46	0	0	0	0	373926000	 
108.05	-2294318.616	-1468463.947	5946440.802	-178.6728	-187.3473	1897.9625	65.529249	-147.378985	180.229352	38963	13	0	45	0	45	47	44	0	0	45	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	46	0	0	46	0	46	0	0	0	0	373926050	 
108.1	-2294327.55	-1468473.317	5946535.676	-178.5198	-187.2646	1897.5853	65.529492	-147.37892	180.320913	38964	13	0	45	0	45	47	44	0	0	45	0	0	47	0	0	0	42	0	0	0	41	41	0	44	0	43	46	0	0	46	0	46	0	0	0	0	373926100	 
108.15	-2294336.459	-1468482.687	5946630.549	-178.3532	-187.1598	1897.1417	65.529735	-147.378855	180.412465	38965	13	0	45	0	45	47	44	0	0	45	0	0	45	0	0	0	42	0	0	0	41	42	0	44	0	43	46	0	0	46	0	46	0	0	0	0	373926150	 
108.2	-2294345.368	-1468492.03	5946725.397	-178.1828	-187.0352	1896.7153	65.529978	-147.378791	180.503988	38966	13	0	45	0	45	47	44	0	0	45	0	0	45	0	0	0	42	0	0	0	41	42	0	44	0	43	46	0	0	46	0	46	0	0	0	0	373926200	 
108.25	-2294354.277	-1468501.375	5946820.22	-178.027	-186.9254	1896.2515	65.530221	-147.378726	180.595488	38967	13	0	45	0	45	46	44	0	0	45	0	0	45	0	0	0	42	0	0	0	41	42	0	44	0	43	46	0	0	46	0	46	0	0	0	0	373926250	 
108.3	-2294363.186	-1468510.719	5946915.017	-177.8709	-186.8416	1895.8604	65.530464	-147.378662	180.686965	38968	13	0	45	0	45	46	44	0	0	45	0	0	45	0	0	0	42	0	0	0	41	42	0	44	0	43	46	0	0	46	0	46	0	0	0	0	373926300	 
108.35	-2294372.069	-1468520.061	5947009.813	-177.7065	-186.7393	1895.4406	65.530707	-147.378597	180.778432	38969	13	0	45	0	45	46	44	0	0	45	0	0	45	0	0	0	42	0	0	0	41	42	0	45	0	43	46	0	0	46	0	46	0	0	0	0	373926350	 
108.4	-2294380.952	-1468529.406	5947104.559	-177.5593	-186.6344	1895.0196	65.53095	-147.378532	180.869854	38970	13	0	45	0	45	46	44	0	0	45	0	0	45	0	0	0	42	0	0	0	41	42	0	45	0	43	46	0	0	46	0	46	0	0	0	0	373926400	 
108.45	-2294389.835	-1468538.724	5947199.305	-177.4017	-186.5307	1894.596	65.531193	-147.378468	180.96127	38971	13	0	45	0	45	46	44	0	0	44	0	0	45	0	0	0	42	0	0	0	41	42	0	45	0	43	46	0	0	47	0	46	0	0	0	0	373926450	 
108.5	-2294398.693	-1468548.042	5947294.025	-177.2398	-186.4254	1894.1693	65.531436	-147.378403	181.052653	38972	13	0	44	0	45	46	44	0	0	44	0	0	45	0	0	0	42	0	0	0	42	42	0	45	0	43	46	0	0	47	0	46	0	0	0	0	373926500	 
108.55	-2294407.55	-1468557.362	5947388.719	-177.0708	-186.3112	1893.7336	65.531679	-147.378338	181.144014	38973	13	0	44	0	45	46	44	0	0	44	0	0	45	0	0	0	42	0	0	0	42	42	0	45	0	43	46	0	0	47	0	46	0	0	0	0	373926550	 
108.6	-2294416.408	-1468566.68	5947483.413	-176.9235	-186.1975	1893.3384	65.531922	-147.378274	181.235375	38974	13	0	44	0	45	46	44	0	0	44	0	0	45	0	0	0	42	0	0	0	42	42	0	45	0	45	46	0	0	47	0	46	0	0	0	0	373926600	 
108.65	-2294425.24	-1468575.999	5947578.057	-176.7539	-186.0898	1892.8814	65.532165	-147.378209	181.32668	38975	13	0	44	0	45	46	44	0	0	44	0	0	45	0	0	0	42	0	0	0	42	42	0	45	0	45	46	0	0	47	0	46	0	0	0	0	373926650	 
108.7	-2294434.072	-1468585.291	5947672.674	-176.6021	-185.9768	1892.4337	65.532408	-147.378144	181.417956	38976	13	0	44	0	45	46	44	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	46	0	0	47	0	46	0	0	0	0	373926700	 
108.75	-2294442.904	-1468594.584	5947767.292	-176.4335	-185.8719	1892.0343	65.532651	-147.37808	181.509233	38977	13	0	44	0	45	46	44	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	46	0	0	47	0	46	0	0	0	0	373926750	 
108.8	-2294451.736	-1468603.877	5947861.884	-176.2793	-185.7571	1891.6148	65.532894	-147.378015	181.600486	38978	13	0	44	0	45	45	44	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	46	0	0	47	0	46	0	0	0	0	373926800	 
108.85	-2294460.542	-1468613.169	5947956.476	-176.1234	-185.6705	1891.216	65.533137	-147.377951	181.69173	38979	13	0	44	0	45	45	44	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	46	0	0	47	0	46	0	0	0	0	373926850	 
108.9	-2294469.349	-1468622.462	5948051.017	-175.9526	-185.572	1890.8083	65.533379	-147.377886	181.782928	38980	13	0	44	0	45	45	44	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	47	0	0	47	0	46	0	0	0	0	373926900	 
108.95	-2294478.13	-1468631.729	5948145.532	-175.7808	-185.4506	1890.3291	65.533622	-147.377821	181.874088	38981	13	0	44	0	45	45	44	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	47	0	0	47	0	46	0	0	0	0	373926950	 
109	-2294486.91	-1468640.996	5948240.047	-175.6538	-185.3432	1889.9342	65.533865	-147.377757	181.965249	38982	13	0	44	0	45	45	45	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	47	0	0	48	0	46	0	0	0	0	373927000	 
109.05	-2294495.691	-1468650.263	5948334.537	-175.4786	-185.2559	1889.5249	65.534108	-147.377692	182.056386	38983	13	0	43	0	45	45	45	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	47	0	0	48	0	46	0	0	0	0	373927050	 
109.1	-2294504.472	-1468659.531	5948429	-175.3118	-185.1566	1889.1181	65.534351	-147.377628	182.1475	38984	13	0	43	0	45	45	45	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	45	47	0	0	48	0	46	0	0	0	0	373927100	 
109.15	-2294513.227	-1468668.773	5948523.439	-175.1466	-185.0442	1888.6074	65.534594	-147.377563	182.238576	38985	13	0	43	0	45	45	45	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	43	47	0	0	48	0	46	0	0	0	0	373927150	 
109.2	-2294521.982	-1468678.014	5948617.877	-174.9934	-184.9477	1888.2692	65.534837	-147.377499	182.329652	38986	13	0	43	0	45	45	45	0	0	44	0	0	46	0	0	0	42	0	0	0	42	44	0	45	0	43	47	0	0	48	0	46	0	0	0	0	373927200	 
109.25	-2294530.738	-1468687.257	5948712.265	-174.8317	-184.8231	1887.8128	65.53508	-147.377434	182.420682	38987	13	0	43	0	45	45	45	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	47	0	0	48	0	46	0	0	0	0	373927250	 
109.3	-2294539.467	-1468696.497	5948806.652	-174.668	-184.7319	1887.4396	65.535323	-147.37737	182.511702	38988	13	0	43	0	45	45	45	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	47	0	0	48	0	46	0	0	0	0	373927300	 
109.35	-2294548.197	-1468705.739	5948901.013	-174.4864	-184.6168	1886.988	65.535566	-147.377305	182.6027	38989	13	0	43	0	45	43	45	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	47	0	0	48	0	46	0	0	0	0	373927350	 
109.4	-2294556.926	-1468714.981	5948995.349	-174.3477	-184.523	1886.5881	65.535808	-147.37724	182.693675	38990	13	0	43	0	45	43	45	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	47	0	0	48	0	46	0	0	0	0	373927400	 
109.45	-2294565.63	-1468724.196	5949089.66	-174.185	-184.4307	1886.1603	65.536051	-147.377176	182.784611	38991	13	0	43	0	45	43	45	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	46	0	0	48	0	47	0	0	0	0	373927450	 
109.5	-2294574.334	-1468733.413	5949183.97	-174.0122	-184.307	1885.7189	65.536294	-147.377111	182.875548	38992	13	0	43	0	45	43	45	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	46	0	0	48	0	47	0	0	0	0	373927500	 
109.55	-2294583.038	-1468742.629	5949278.229	-173.8784	-184.212	1885.2974	65.536537	-147.377046	182.966439	38993	13	0	43	0	45	43	44	0	0	44	0	0	47	0	0	0	42	0	0	0	42	43	0	45	0	43	46	0	0	46	0	47	0	0	0	0	373927550	 
109.6	-2294591.717	-1468751.844	5949372.489	-173.6918	-184.0989	1884.8364	65.53678	-147.376982	183.05732	38994	13	0	44	0	45	43	44	0	0	44	0	0	47	0	0	0	42	0	0	0	43	43	0	45	0	43	46	0	0	46	0	47	0	0	0	0	373927600	 
109.65	-2294600.395	-1468761.034	5949466.722	-173.5229	-183.9994	1884.4402	65.537023	-147.376917	183.148173	38995	13	0	44	0	45	43	44	0	0	44	0	0	47	0	0	0	42	0	0	0	43	43	0	45	0	43	46	0	0	46	0	47	0	0	0	0	373927650	 
109.7	-2294609.074	-1468770.225	5949560.93	-173.3527	-183.8905	1884.0164	65.537265	-147.376853	183.239002	38996	13	0	44	0	45	43	44	0	0	44	0	0	47	0	0	0	42	0	0	0	43	43	0	45	0	44	46	0	0	46	0	47	0	0	0	0	373927700	 
109.75	-2294617.752	-1468779.416	5949655.113	-173.2285	-183.7889	1883.605	65.537508	-147.376788	183.329809	38997	13	0	44	0	45	43	44	0	0	44	0	0	47	0	0	0	42	0	0	0	43	43	0	45	0	44	46	0	0	46	0	47	0	0	0	0	373927750	 
